盈利能力,总资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,投入资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,息前税后总资产报酬率_平均,0.312256,1.160022,0.932177,0.551509,0.308212,1.162109,0.920727,0.535693,0.293715,1.127115,0.880931,0.521537,0.283757,1.09526,0.842447,0.50047,0.276065,1.028497,0.796157,0.497696,0.267805,0.984177,0.776662,0.489262,0.293477,1.080742,0.849782,0.53532,0.28632,1.014144,0.777098,0.499961,0.26907,0.958561,0.68992,0.447138,0.250542,0.884455,0.687992,0.477729,,0.934986,,0.483905,1.075262,1.255707,1.216084,1.28942,1.22456,1.26409,1.351861,1.224626,1.144631,1.479688,0.994656,0.220208,0.186896,0.030658
盈利能力,毛利率,48.209499,45.677327,45.976344,40.257494,45.527577,44.632101,44.560256,39.78035,45.475793,41.061443,42.191099,37.334639,42.078322,38.184896,39.159575,34.97222,40.246139,35.330423,37.485171,34.871705,39.629095,33.90203,35.569905,32.290253,39.625997,35.332631,37.923638,34.651264,39.333357,33.996621,36.323693,34.876672,39.920076,33.174756,33.247309,31.060451,35.998188,28.758128,31.6039,31.981788,37.94448,34.526418,39.699835,38.025512,42.040439,49.88182,47.542051,46.423859,,,52.349152,58.528881,59.519593,30.63795,7.051952,-140.344452,-264.612566,-126.88776
盈利能力,销售净利率,40.497355,38.419667,39.585128,34.927978,39.197404,37.339138,38.347336,34.139947,38.031417,35.533217,36.098662,32.13994,35.604884,33.227112,33.454213,29.835289,33.430266,30.582308,31.809148,29.763961,32.908228,29.42098,30.211051,27.6758,32.764154,29.474456,30.633876,29.375375,31.410905,27.212452,28.1984,28.130613,31.089928,26.455005,25.965699,25.600573,29.271576,23.5671,24.773916,26.218759,30.27041,28.137896,31.1402,33.293326,32.611806,42.101232,37.964633,40.155276,40.543184,49.30821,47.266794,49.762562,47.543762,73.896735,92.065498,40.662335,49.113872,3.383024
盈利能力,成本费用利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,营业利润率,48.209499,45.677327,45.976344,40.257494,45.527577,44.632101,44.560256,39.78035,45.475793,41.061443,42.191099,37.334639,42.078322,38.184896,39.159575,34.97222,40.246139,35.330423,37.485171,34.871705,39.629095,33.90203,35.569905,32.290253,39.625997,35.332631,37.923638,34.651264,39.333357,33.996621,36.323693,34.876672,39.920076,33.174756,33.247309,31.060451,35.998188,28.758128,31.6039,31.981788,37.94448,34.526418,39.699835,38.025578,42.040439,49.88182,47.542051,46.423859,49.378329,57.192149,52.349152,58.528881,59.519593,81.155906,100.535607,59.740467,99.454494,23.007189
盈利能力,总资产净利率_平均,0.292789,1.096422,0.873415,0.512848,0.28687,1.087888,0.853658,0.49432,0.272413,1.054572,0.817156,0.478943,0.262836,1.026722,0.783673,0.460427,0.255813,0.961226,0.737741,0.454748,0.243844,0.916479,0.719065,0.448238,0.26886,1.015665,0.79424,0.498866,0.264856,0.950928,0.721151,0.460109,0.24793,0.916799,0.656146,0.422196,0.236264,0.872594,0.662427,0.457261,,0.919242,,0.476905,1.073472,1.237573,1.197087,1.276096,1.22456,1.26409,1.354836,1.226184,1.144631,1.479688,0.994656,0.220208,0.186896,0.030658
盈利能力,总资产净利率_平均(含少数股东损益),0.312256,1.160022,0.932177,0.551509,0.308212,1.162109,0.920727,0.535693,0.293715,1.127115,0.880931,0.521537,0.283757,1.09526,0.842447,0.50047,0.276065,1.028497,0.796157,0.497696,0.267805,0.984177,0.776662,0.489262,0.293477,1.080742,0.849782,0.53532,0.28632,1.014144,0.777098,0.499961,0.26907,0.958561,0.68992,0.447138,0.250542,0.884455,0.687992,0.477729,,0.934986,,0.483905,1.075262,1.255707,1.216084,1.28942,1.22456,1.26409,1.351861,1.224626,1.144631,1.479688,0.994656,0.220208,0.186896,0.030658
成长能力,归母净利润,1204118000.0,4219369000.0,3357461000.0,1968848000.0,1083791000.0,3813258000.0,2975848000.0,1734471000.0,952266000.0,3281502000.0,2518231000.0,1450469000.0,794880000.0,2743731000.0,2079403000.0,1200510000.0,659078000.0,2188079000.0,1660463000.0,1000757000.0,534188000.0,1803286000.0,1394904000.0,866291000.0,509511000.0,1785255000.0,1370734000.0,854463000.0,446730000.0,1485964000.0,1119948000.0,711132000.0,369330000.0,1264295000.0,893641000.0,570954000.0,316320000.0,1040505000.0,775106000.0,527881000.0,283663000.0,966004000.0,729482000.0,492095000.0,998775941.59,981175325.66,872673228.5,789503000.0,566112000.0,480822110.0,446352086.64,348031153.06,264273182.03,275065928.65,176485545.84,35069210.26,22730151.72,3181468.06
成长能力,营业总收入,3171012000.0,11619364000.0,9052253000.0,6061808000.0,2970661000.0,10909242000.0,8369945000.0,5505688000.0,2699689000.0,9870291000.0,7520406000.0,4914337000.0,2410203000.0,8808734000.0,6681837000.0,4373740000.0,2127578000.0,7655439000.0,5633417000.0,3679863000.0,1782776000.0,6582007000.0,4987036000.0,3416613000.0,1697474000.0,6445045000.0,4787481000.0,3121332000.0,1537466000.0,5823617000.0,4279796000.0,2746922000.0,1289231000.0,4996733000.0,3618775000.0,2361995000.0,1145941000.0,4475246000.0,3249466000.0,2103487000.0,993267000.0,3491905000.0,2392088000.0,1499751000.0,3067727982.15,2364663575.75,2335125871.73,1986653000.0,1396318530.0,975136000.0,942251552.88,698495199.34,555852475.45,372230151.13,191695639.72,86244949.25,46280512.07,94042113.9
